file, alpha, accuracy, time
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa13_10_2016.xd, 0.5499999999999996, 0.76, 4.169360399246216
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa13_10_2016.xd, 0.4999999999999996, 0.7777777777777778, 5.140026092529297
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa13_10_2016.xd, 0.4499999999999996, 0.7422222222222222, 2.9686098098754883
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa13_10_2016.xd, 0.39999999999999963, 0.7422222222222222, 4.3491904735565186
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa13_10_2016.xd, 0.34999999999999964, 0.8, 10.5581214427948
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa13_10_2016.xd, 0.29999999999999966, 0.8, 16.34906792640686
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa13_10_2016.xd, 0.24999999999999967, 0.8, 40.73441743850708
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa04_08_2021.xd, 1, 0.9511111111111111, 0.5458164215087891
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa04_08_2021.xd, 0.95, 0.9511111111111111, 0.5501012802124023
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa04_08_2021.xd, 0.8999999999999999, 0.9511111111111111, 0.773550271987915
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa04_08_2021.xd, 0.8499999999999999, 0.9511111111111111, 0.7837016582489014
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa04_08_2021.xd, 0.7999999999999998, 0.9511111111111111, 0.7691872119903564
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa04_08_2021.xd, 0.7499999999999998, 0.9511111111111111, 1.645918846130371
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa04_08_2021.xd, 0.6999999999999997, 0.9511111111111111, 1.8618488311767578
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa04_08_2021.xd, 0.6499999999999997, 0.9511111111111111, 1.894575834274292
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa04_08_2021.xd, 0.5999999999999996, 0.9511111111111111, 2.420271158218384
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa04_08_2021.xd, 0.5499999999999996, 0.9688888888888889, 2.332789897918701
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa04_08_2021.xd, 0.4999999999999996, 0.9688888888888889, 2.6555821895599365
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa04_08_2021.xd, 0.4499999999999996, 0.9688888888888889, 5.1739280223846436
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa04_08_2021.xd, 0.39999999999999963, 0.9688888888888889, 5.7813475131988525
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa04_08_2021.xd, 0.34999999999999964, 0.9688888888888889, 8.565418004989624
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa04_08_2021.xd, 0.29999999999999966, 0.9688888888888889, 11.592851400375366
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa04_08_2021.xd, 0.24999999999999967, 0.9688888888888889, 18.70941734313965
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa04_08_2021.xd, 0.19999999999999968, 0.9688888888888889, 32.31917977333069
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa04_08_2021.xd, 0.1499999999999997, 0.9688888888888889, 65.53587865829468
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa19_04_2021.xd, 1, 0.8844444444444445, 0.4357173442840576
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa19_04_2021.xd, 0.95, 0.8844444444444445, 0.49311232566833496
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa19_04_2021.xd, 0.8999999999999999, 0.8844444444444445, 0.4939608573913574
